Date,Link,Message
2025-03-26 05:17:00,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7310525606973083648,"a great way to use this is to prompt a code error : \"creae a prompt to fix this error _ in {loveable/cursor}\" try it out next time you are going back and forth on a certain \"vibe code\" bug error!"
2025-03-25 05:03:19,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7308845114959749121,"Anatoly Shilman nah, i can name a couple people at cool companies who just go to work and go home and occassionally out for drinks. nothing special. doesn't mean they have a sillicon valley plug."
2025-03-25 05:02:04,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7308845114959749121,appreciate you GT
2025-03-24 18:48:08,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7309992875990134784,"Shameless plug, I included it in my newsletter Friday: https://www.linkedin.com/pulse/livebuildai-after-dark-march-21-2025-patrick-diamitani-qobgc?utm_source=share&utm_medium=member_ios&utm_campaign=share_via"
2025-03-21 17:41:45,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7308834847802724352,Awesome! Here’s another gpt that helps you refine prompts : https://chatgpt.com/g/g-haeo2jTUS-highly-suggested-prompts-hsps
2025-03-21 05:53:39,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7308207320931450880,Avery Kryger thanks Avery! Truly appreciate the feedback :)
2025-03-21 04:32:50,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7308555058030264320,adding to the algorithm
2025-03-21 04:17:38,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7308594879255744513,Congrats Dave!
2025-03-19 23:43:44,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7308207320931450880,ousman camara no problem thank you!
2025-03-19 16:03:14,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7306022490546364418,Congrats!
2025-03-18 18:14:19,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7307792276863283201,Coffee
2025-03-17 17:59:27,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7307444214512898048,Yvonne Valencia ikr?
2025-03-17 08:45:54,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7305636111538679808,Congrats Bia! 🎉
2025-03-14 22:02:26,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7306294288777191425,https://chatgpt.com/g/g-haeo2jTUS-highly-suggested-prompts-hsps
2025-03-14 21:40:06,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7306414100287262720,Crazy how the algorithm works. I was just watching this
2025-03-14 11:21:04,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7306088325843456000,"Yvonne Valencia exactly why we need more perspectives driving it’s change and creation. We can’t have just a few people who’ve made billions of dollars and they think know what’s best for everyone tweaking everything (unless of course I make billions of dollars and want to tweak everything for the best of everyone). Not saying that they don’t have good intentions, often people do, have positive intent. But not always. That’s why it’s important to have guardrails be put in place by everyone. Before the point where it’s too late and the data it’s trained on is targeted towards repeating the same pattern of inferiority labeling that we humans do."
2025-03-14 00:47:16,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7306108120508833793,Ross Wilburn Zach Wahls
2025-03-13 21:50:25,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7305923875312189440,Congrats!
2025-03-13 17:40:57,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7305971162939895809,Awesome job man! Great things ahead!
2025-03-13 01:44:35,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7303464540766175232,"I wonder if AI is constrained by the makers. For example, ChatGPT has guardrails against certain types of copyrighting, like asking it to scrape something. So doesn’t that mean it’s programmed to act a certain way by those who create it? Nothing wrong with protecting copyrights,  but how far can it go? Will ai be trained solely on the thoughts and ideas of the rich minority who (some good some bad) think they know best for and about the world? Or will it unlock and search our collective consciousness and say, hey, pat is a “_” guy and make decisions on its own?"
2025-03-13 01:19:06,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7305696908201598976,Adeo Ressi innnnteresting haha imagine me playing me playing me
2025-03-13 00:53:24,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7305696908201598976,"What’s your favorite? Or kore useful, pertaining to your life versus exercise?"
2025-03-12 03:21:35,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7305407207636942849,Sales tools! Basic templates that can help any starter. Great stuff Pilar!
2025-03-12 01:39:49,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7305266025644625921,Sean Hagarty much appreciated !
2025-03-11 18:45:32,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7303829236883066880,Yvonne Valencia yes!
2025-03-11 08:07:48,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7305128060050182144,Good for you
2025-03-09 21:12:59,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7304590791367147520,Juntae DeLane yes sir! Folks like you are paving the way for practically applications of this exponential growth
2025-03-06 23:16:01,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7303536244938924032,Yeah that’s how I do it. DeepSeek grok chat gpt sometimes Claude. Made the best bot win
2025-03-06 21:01:30,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7303500994779238400,Exaaactly. Let your grandma use AI. Meaningfully
2025-03-06 05:53:29,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7303007990561857538,Is it irony to download this pdf to upload it to a knowledge base and have ai tell me wtf it means
2025-03-06 04:54:34,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7303058024363970560,Congrats boss
2025-03-05 04:55:04,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7302318503787704321,Good man good son
2025-03-04 16:50:40,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7302696018725195777,Tony Schmidt appreciate you!
2025-03-04 15:02:31,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7302702764269174785,hi - interested in connecting
2025-03-04 02:55:48,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7302460140861997056,Hector Fábian Hernandez
2025-03-04 02:55:10,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7302460140861997056,Zella Vanié
2025-03-02 22:03:01,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7301949441207320576,Good for you! Keep on!
2025-03-02 20:54:13,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7302004029360943105,"Ignace Mba, MBA appreciate you sir!"
2025-03-02 19:12:04,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7302031880550264832,probably also your camera - i know you invest in the best tools!
2025-03-02 17:15:35,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A13927028-7302004884415909888,Ayesha Batool thank you! Let me know if there’s anything I can do to help.
2025-03-01 23:06:28,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7301714557071212544,"Yvonne Valencia appreciate you! Yeah there’s so much good stuff out here, figuring out which parts are for you is the best imo. Hope you keep killing it in everything you do!"
2025-02-28 18:21:30,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7301217550074359808,"Pilar Aldred Thanks Pilar! You're always a motivation and exceptionally pro yourself. You don't know what you don't know! but in your case, you know a lot."
2025-02-28 18:16:33,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7301303999394103299,Thanks Pilar Aldred really appreciate your insights as well!
2025-02-28 17:53:30,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7301274374869823489,"is there a way to not repost but \"save\" your posts? I feel likethere's so much greate information each day I want to just book mark great posts and save/download them for later (to upload to my brain machine muahaha)"
2025-02-28 17:46:02,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7301257141393195009,Greg Isenberg Munger Hunger
2025-02-28 17:45:33,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7301257141393195009,how to enjoy a life of liesure: the fine art of the fine arts
2025-02-28 17:44:56,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7301296253001158657,"\"I need you to act as a professional AI health data interpreter. I will upload medical documents such as lab results, radiology reports, MyChart summaries, wearable health data (Apple Health, Fitbit, Garmin, etc.), and other certified medical files. Your task is to break down the information clearly and concisely, summarizing key takeaways in plain language. Explain complex medical terms, highlight any notable trends or changes over time, and provide general context on what the results might indicate. If relevant, compare multiple documents and provide insights into patterns or areas that may require attention. Do not diagnose or prescribe treatment, but do suggest next steps such as questions to ask a doctor or additional tests that may be relevant. Ensure that all explanations are objective, fact-based, and easy to understand.\""
2025-02-28 14:30:15,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7301240322762625025,"heard a quote from Michael Jordan - \"when you have more you can give more.\" that can be a why right there"
2025-02-28 13:19:59,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7301229578822262785,"AI Tip: Start with “Explain Like I’m 5”
When using ChatGPT or Gemini, add “Explain this like I’m 5” to your prompt. 

For example:
❌ “What is machine learning?”
✅ “Explain machine learning like I’m 5.”
You’ll get answers even your niece’s goldfish could understand."
2025-02-28 12:39:26,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7301009402419933184,"yum"
2025-02-28 11:15:11,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7298313223718551552,"That’s awesome, so how did you use the Claude /gpt? Prompted ways to better code in loveable? Did you figure out any SOP for creating it, or is it just mad man on the loose and out comes a product?"
2025-02-26 00:04:07,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7300290517622276096,"No, the first place it’s been showing up is in growth of automation agencies. One man consultancies and smb startups. More hundred thousandaires. Second is in job cuts, massive corporations like Meta and banking etc. I predict the third will be in wide adoption, consumer products versus b2b and the gamification of tokens to use services and people having monthly ai budgets whether they realize it or not (I.e., paid $5 here, $7 there on some tools, but reoccurring (with mix of different tools but relying on the tech)"
2025-02-24 17:29:57,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7299790885842534401,Tom Bilyeu awesome! Thank you ! -9.8m/s = gravity
2025-02-24 16:41:28,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7299790885842534401,Physics
2025-02-24 12:13:11,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7299560619299487745,"Considering grok just got pinged for using pro Elon instructions, may also be that the creators of these tools are all multi millionaires and their worldview is affecting the systems? Or is that too simplistic given that it’s trained on information, period?"
2025-02-21 07:00:50,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7298377550764916739,Har har
2025-02-21 05:33:23,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7298433857756815360,Juan Echeverri Will Smith does it again
2025-02-21 05:30:14,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7298433857756815360,imagine the apartments of some of these ai/robotics ceos. real life james bond stuff i bet
2025-02-20 21:38:43,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7298381446853836800,awesome job guys. Super impressive. Good product dope design back at it again
2025-02-20 21:34:39,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7298381446853836800,Damn
2025-02-19 22:37:05,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7297630970889875456,Great coaching
2025-02-19 14:25:10,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7297729734497456128,"How do you let go of a grudge, is that the same?"
2025-02-18 22:44:20,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7297690495307194368,"Congrats! Good work, looking forward to it. Can’t wait til everybody’s Grandma can use ai."
2025-02-17 20:21:04,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7297337256611061761,"Peter Walker there was probably more snark then snack in that but I feel that. I guess the test was, watching the social network in 2011 and baseline was mark Zuckerberg first $500 k from Peter Theil so that’s how the “seed” was framed in my mind."
2025-02-17 20:14:34,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7297337256611061761,"idk. hasn't this all changed in the past few years with the investors making new determinations based on what they want to reject people with? it's more like, i need an excuse to say no - here's why - \"oh we said we invest in seed companies, my bad, you're pre seed.\" when I was in college, it was basically seed money was 500k-2.5 mil and series a was above that (2009-2014). so I'm pretty sure, I'm not being facetiuous at all, the landscape changed because VCs keep changing their parameters. and then founders try to get sly to get the money, etc.

I think what hasn't changed is product market fit. pre product market fit or post. and if you have a wealthy network you get angel funding. if you don't it's considered pre seed. just my thoughts. 🙂"
2025-02-16 07:33:52,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7296487587483906048,"Jericho McClellan the cash has lots of social impact. In fact, you’re speaking on this now on a social platform. It’s the people that have no economic motivation or incentive to destabilize the current world order and probably feel their 20-30% (if even) charitable contributions are enough, given they are 100x times greater than the average individuals ."
2025-02-08 20:43:16,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7293271940448804864,David Finlay helping them get involved with simple consumer solutions. Most tech is applied to B2B besides Gemini and like searching or cool images. Make the same cool use cases available to grandma
2025-02-08 20:41:06,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7293271940448804864,"“Siri, play One Man Can Change the World by Big Sean”"
2025-02-07 07:32:59,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7293074686760914946,"Happy birthday , Aquarius"
2025-02-05 05:19:09,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7292657190807445504,#beherenow
2025-01-19 21:29:16,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7286835009749962753,Preach
2025-01-10 05:56:53,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7283213564285259776,Peter Cranstone *Star Trek prize
2025-01-09 16:26:48,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7283131763365732352,"Dvorah Graeser imagine hallucinating a crime  and ruining someone’s life .. also the principle of quantum physics if you look at the ball it changes, so if you predict an outcome does it then change as well?"
2025-01-09 15:19:12,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7283131763365732352,Minority Report
2025-01-06 13:55:43,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7282026995763290112,Congrats Robert!
2025-01-05 17:14:07,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7281713528057561088,"First of all, that’s a lot of running. Second of all, congratulations!"
2025-01-03 23:38:52,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7281075916649156609,Syed Mohammed Sirajuddin black holes?
2025-01-03 18:00:31,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7280967931872591872,"Srini Dadi yeah. An older gentlemen, neighbor of mine asked my opinion on what to invest in before he passes (to pass along to his children) in 2020. I told him bitcoin and he thought it was a scam. I hope he realizes now I had no interest in telling him to do so and it would’ve have skyrocketed his earnings."
2025-01-03 10:58:53,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7280888528371159040,Congrats man
2024-12-31 10:13:15,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7279475944501772288,Sequence
2024-12-24 23:01:41,https://www.linkedin.com/feed/update/urn%3Ali%3AarticleSegment%3A%28urn%3Ali%3AlinkedInArticle%3A7275215088658075650%2C7275215092193841152%29,Just be yourself don’t look for anything and see how you can help. Have a beer relax don’t get too drunk and don’t look for better opportunities or people just let it slide and relax. Act as if you’re just making friends.
2024-12-24 04:48:46,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7276961384347701248,Awesome job man
2024-12-23 12:06:55,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7276589572124209152,Congrats (to mama too!)
2024-12-21 22:23:02,https://www.linkedin.com/feed/update/urn%3Ali%3AarticleSegment%3A%28urn%3Ali%3AlinkedInArticle%3A7263256558845714432%2C7263256565464416257%29,"Ah but you’re a builder as well, never mind"
2024-12-21 22:22:16,https://www.linkedin.com/feed/update/urn%3Ali%3AarticleSegment%3A%28urn%3Ali%3AlinkedInArticle%3A7263256558845714432%2C7263256565464416257%29,"First person who didn’t mention communication, interesting. You think that tools will solve, which I believe can and will too. Just an analysis to see your perspective from a venture side of things and the others from a builder side. Your mind sees solutions while the others see conflict resolution."
2024-12-21 22:19:16,https://www.linkedin.com/feed/update/urn%3Ali%3AarticleSegment%3A%28urn%3Ali%3AlinkedInArticle%3A7263256558845714432%2C7263256565464416257%29,"Ask us to reconnect and have a private Jo judgment meeting with a truth stick. Did this in mock trial once for a dysfunctional group. Understated that we were all on the same team, had the same goals. Then said clearly it is ok to have faults and differing opinions with other people. It is even ok to scream and yell (not hit), but it is not ok to do it when it’s not your turn. We had 60 minutes of finger pointing of I did this you do that then when it was over, we realized what was said in the beginning that we were in the same team and had the same goals, we got out the frustration without gossiping like kids or talking shit behind each others backs, playing sabotage. And went on with the mission."
2024-12-21 04:33:25,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7275953271662432256,George Stephen Shaw on my part
2024-12-20 20:30:21,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7275953271662432256,Kevin Jurovich fair enough. Flawed statement
2024-12-20 19:35:55,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7275953271662432256,"so you're saying, take less take home for larger equity package, live on the margin of what the next tax bracket would bring and what savings you get from taking less and then using the balloon of the exit, or sales of shares at that point to make up for the loss of cash with a large lump sum that you can then use to invest and build your wealth? if so, makes sense to me."
2024-12-19 22:27:39,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7275582677489958912,Jack Kuveke can I join
2024-12-17 21:12:33,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7274799341914013696,"Awesome! How much of that do you think is due to them coming out of the pandemic? With stay at home policies and people not going as many places, market cap and need was low. But then when people got more comfortable, it corrected to what it is now?"
2024-12-17 20:10:43,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7274702442041069568,Jennifer Onose- Eromosele say it louder for the people that are BLACK
2024-12-13 22:15:05,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7273457558823071744,**sounds like a scam to me
2024-12-13 22:14:50,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7273457558823071744,Jason Donnelly 🎅 about right
2024-12-13 22:13:02,https://www.linkedin.com/feed/update/urn%3Ali%3AarticleSegment%3A%28urn%3Ali%3AlinkedInArticle%3A7262893317363847170%2C7262893321830723584%29,"Just ask. Tell it to think like “McKinsey level consultant,” and “seasoned executive.” This way they’ll understand what’s available. Say. Develop this project to reach 10$arr by the end of year 3. Based off our current data and the top industry leaders, develop a plan to attain that goal. And keep revising until it gets it."
2024-12-13 22:11:22,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7273457558823071744,Cashapp
2024-12-13 08:20:11,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7273067998741954560,I wonder how his other investments are doing
2024-12-12 05:36:05,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7272529238140817408,Probably cuz I keep losing mine
2024-12-06 03:18:05,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7269443640328966145,Congrats
2024-12-05 18:46:21,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7269406624610430976,Congrats on making it through
2024-12-03 08:42:51,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7268835966671286272,Anthony Mazzie thanks brotha
2024-12-01 12:18:20,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7266508821441712129,Sundar Swaminathan yeah I bet there are millions of graves for hundreds of statues
2024-12-01 06:58:53,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7268835966671286272,Awesome job man! I just started a course for AWS Cloud Practitioner
2024-11-26 23:02:24,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7267180392154046464,Awesome job. Way to take over the world. Again. Let’s help grandma use ai! sixthagent.com #shamelessplug
2024-11-19 22:06:36,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7264709171931938816,Congrats!
2024-11-15 18:03:04,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7263245016817381376,You da man
2024-11-15 17:57:12,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7263245016817381376,No Techstars?
2024-11-11 21:06:53,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7261753614329630720,Awesome man God bless
2024-11-01 12:00:38,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7257715880992624640,"What is the difference between truth and truth taught? If truth taught us that truth is abrasive, is that real truth? What matters? Specifically in A.I., what is the most ground breaking simple avenue to explore from a general perspective? That will do the most good with average potential? I think if people can understand how to use personally as a consumer and gonverments can learn to provide as a steward, we may see the coexistence of life and second creation and as someone said today art will be the only value. And in my opinion, not enslaving the beings."
2024-11-01 01:47:41,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7257710554453024768,Lmao there you go
2024-10-31 11:11:19,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7257666364562100226,Congrats dude - you earned it
2024-10-30 01:53:07,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7257032182127353857,Awesome man. I still remember Ashish Walia mentioning it at St. John’s so proud that you guys blew up
2024-10-03 02:31:00,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7247337367596924930,Awesome job man congrats
2024-09-15 15:26:06,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7240051028606251008,Charletta Jean-Louis
2024-09-03 23:18:54,https://www.linkedin.com/feed/update/urn%3Ali%3AarticleSegment%3A%28urn%3Ali%3AlinkedInArticle%3A7229281981484699648%2C7229281983250501632%29,"volunteer at an industry event. Like Lollapalooza, or SXSW. These large scale events always need help, budget is tight and you can meet not only internal operators, but the targeted audience of the people there."
2024-09-01 01:41:04,https://www.linkedin.com/feed/update/urn%3Ali%3AarticleSegment%3A%28urn%3Ali%3AlinkedInArticle%3A7223377960219635712%2C7223378215598243841%29,"create a platform where you can share other people's work. whether it's a day, an afternoon highlight or monthly feature. Then, get people you want to submit, to enter information into a pregenerated form, where they can share their socials and images. Afterwards, post their image and content the y created, and get them to promote it by sharing with their friends."
2024-08-30 02:20:51,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7234990914543267840,the $1k covers the ping pong balls.
2024-08-19 17:17:04,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7231335142135386113,Well what flavor was it
2024-07-29 01:40:48,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7222327983544397825,Congrats!
2024-07-27 03:26:03,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7222702251742486528,Good effort
2024-07-26 02:00:14,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7222345030718386179,Thanks!
2024-07-26 00:15:44,https://www.linkedin.com/feed/update/urn%3Ali%3AarticleSegment%3A%28urn%3Ali%3AlinkedInArticle%3A7211067101015408640%2C7211067102776967171%29,"Show them the work. Often times bosses will hand you autonomy to figure things out. If you have this freedom, and they are not in line with the ways of the world, use that opportunity to show them proof in the pudding, rather then pre-empt a no."
2024-07-10 06:21:53,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A13927028-7216687843258028033,And if you have both ? Who can stop you? And if you have God? All shall bow down.
2024-07-10 06:18:55,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7216687148438102016,"Because at the end of the day it all works out. Some people may call me crazy, but someone who has nothing might call me amazing . And me, I just thank God, that’s brazy"
2024-07-10 06:16:12,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7216686380028952576,"Literally his words, I finish less than half of the things I start, but the things I do finish are pro non sense"
2024-07-10 06:14:29,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7216685730243182593,"I start a lot but finish less. I don’t regress, because Davinci passed the same test"
2024-07-10 06:13:18,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A13927028-7216685759188066306,"I start a lot but finish less. I don’t regress, because Davinci passed the same test"
2024-07-09 01:17:43,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7216078620325199872,"smart decision, early in in the hollywood AI wars, as tech figures out a way to make things work creatively and legally."
2024-07-08 05:31:04,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7215942417537978368,"Alysia James true. Vulnerability can appear weak when you’re not strong enough to back it up. As in, “ I feel this way “ then people say - “stop talking so much or posting crazy things on Facebook” - then you say, “ouch sorry I’ll slide back into my hole now.” I think it works (just in my opinion (vulnerable??), when you speak your mind, don’t fear criticism, but hopeful have poignant thoughts or not too unhinged in an unproductive way - less you just become as vunerable as the homeless guy on the subway, who may just be crying out for help."
2024-07-07 19:55:41,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7215364147381760000,Thought you meant LinkedIn views at first
2024-07-07 18:48:17,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7211383698284290048,Robs mom has got it going on
2024-07-07 03:23:32,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7215527254406123521,Rob Humphrey underrated question
2024-07-07 01:50:13,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7214254765059293184,Awesome!
2024-07-05 01:07:15,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7214796240079716352,Patrick Diamitani thoughts on training data? Charles D. King
2024-07-05 01:06:46,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7214796240079716352,Marlon C. Nichols MACRO
2024-06-29 13:17:33,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7212471976441860096,Nice job congrats
2024-06-28 06:52:59,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7212314112863739906,"“Seek to understand, not to be understood.”"
2024-06-27 13:51:12,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7212086631686696960,I wonder how many GPTs and assistants model his “principles”
2024-06-27 11:36:23,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7211558840981463044,Congrats man
2024-06-27 11:35:33,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7211417417934069760,I was a master of the common space couch in college and (allegedly) proponent of the conference room slip in at points in time
2024-06-26 13:14:07,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7211718246322823168,"\"Easily find Chicago resources for housing, food, and more.\""
2024-05-30 13:21:28,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7201930587635396609,#appreciateyou
2024-05-16 15:32:22,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7196877352801304577,Congrats boss
2024-03-14 22:26:17,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7174086904919814146,Thanks for supporting the associates
2024-03-12 07:55:18,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7167950133932879872,planet earth
2024-03-05 22:08:50,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7062261598857404416,spitting image
2024-02-09 21:25:49,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7161573966300594176,congrats! #cantstopwontstop
2023-12-27 04:29:50,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7145475756662427648,Dope man cave
2023-12-26 12:08:27,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7145375203101949953,"Promptfaq to train people to write correct prompts it can understand, based on a data dump of ideas and goal setting."
